,livro,cap,versiculos,texto
0,jó,24,19,"Assim como o calor e a seca depressa consomem a neve derretida, assim a sepultura consome os que pecaram."
0,jó,24,20,"Sua mãe os esquece, os vermes se banqueteiam neles. Ninguém se lembra dos maus; quebram-se como árvores."
0,jó,24,21,Devoram a estéril e sem filhos e não mostram bondade para com a viúva.
0,jó,24,22,"Mas Deus, por seu poder, os arranca; embora firmemente estabelecidos, a vida deles não tem segurança."
0,jó,24,23,"Ele poderá deixá-los descansar, sentindo-se seguros, mas os vigia atento nos caminhos que seguem."
0,jó,24,24,"Por um breve instante são exaltados, e depois se vão; colhidos como todos os demais; ceifados como espigas de cereal."
0,jó,24,25,"""Se não é assim, quem poderá provar que minto e reduzir a nada as minhas palavras? """
0,jó,25,1,"Então Bildade, de Suá, respondeu:"
0,jó,25,2,"""O domínio e o temor pertencem a Deus; ele impõe ordem nas alturas, que a ele pertencem."
0,jó,25,3,"Seria possível contar os seus exércitos? E a sua luz, sobre quem não se levanta?"
0,jó,25,4,Como pode então o homem ser justo diante de Deus? Como pode ser puro quem nasce de mulher?
0,jó,25,5,"Se nem a lua é brilhante e as estrelas são puras aos olhos dele,"
0,jó,25,6,"muito menos o será o homem, que não passa de larva, o filho do homem, que não passa de verme! """
0,jó,26,1,Então Jó respondeu:
0,jó,26,2,Grande foi a ajuda que você deu ao desvalido! Que socorro você prestou ao braço frágil!
0,jó,26,3,"Belo conselho você ofereceu a quem não é sábio, e que grande sabedoria você revelou!"
0,jó,26,4,"Quem o ajudou a proferir essas palavras, e por meio de que espírito você falou?"
0,jó,26,5,"""Os mortos estão em grande angústia sob as águas e os que nelas vivem."
0,jó,26,6,"Nu está o Sheol diante de Deus, e nada encobre a Destruição."
0,jó,26,7,Ele estende os céus do norte sobre o espaço vazio; suspende a terra sobre o nada.
0,jó,26,8,"Envolve as águas em suas nuvens, e estas não se rompem sob o peso delas."
0,jó,26,9,Ele cobre a face da lua cheia estendendo sobre ela as suas nuvens.
0,jó,26,10,Traça o horizonte sobre a superfície das águas para servir de limite entre a luz e as trevas.
0,jó,26,11,As colunas dos céus estremecem e ficam perplexas diante da sua repreensão.
0,jó,26,12,Com seu poder agitou violentamente o mar; com sua sabedoria despedaçou Raabe.
0,jó,26,13,Com seu sopro os céus ficaram límpidos; sua mão feriu a serpente arisca.
0,jó,26,14,"E isso tudo é apenas a borda das suas obras! Um suave sussurro é o que ouvimos dele. Mas quem poderá compreender o trovão do seu poder? """
0,jó,27,1,E Jó prosseguiu em seu discurso:
0,jó,27,2,"""Pelo Deus vivo, que me negou justiça, pelo Todo-poderoso, que deu amargura à minha alma,"
0,jó,27,3,"enquanto eu tiver vida em mim, o sopro de Deus em minhas narinas,"
0,jó,27,4,"meus lábios não falarão maldade, e minha língua não proferirá nada que seja falso."
0,jó,27,5,"Nunca darei razão a vocês! Minha integridade não negarei jamais, até à morte."
0,jó,27,6,"Manterei minha retidão, e nunca a deixarei; enquanto eu viver, a minha consciência não me repreenderá."
0,jó,27,7,"""Sejam os meus inimigos como os ímpios, e os meus adversários como os injustos!"
0,jó,27,8,"Pois, qual é a esperança do ímpio, quando é eliminado, quando Deus lhe tira a vida?"
0,jó,27,9,"Ouvirá Deus o seu clamor, quando vier sobre ele a aflição?"
0,jó,27,10,Terá ele prazer no Todo-poderoso? Chamará a Deus a cada instante?
0,jó,27,11,"""Eu os ensinarei sobre o poder de Deus; não esconderei de vocês os caminhos do Todo-poderoso."
0,jó,27,12,Pois a verdade é que todos vocês já viram isso. Por que então essa conversa sem sentido?
0,jó,27,13,"""Este é o destino que Deus determinou para o ímpio, a herança que o mau recebe do Todo-poderoso:"
0,jó,27,14,"Por mais filhos que tenha, o destino deles é a espada; sua prole jamais terá comida suficiente."
0,jó,27,15,"A epidemia sepultará aqueles que lhe sobreviverem, e as suas viúvas não chorarão por eles."
0,jó,27,16,"Ainda que ele acumule prata como pó e roupas como barro, amontoe;"
0,jó,27,17,"o que ele armazenar ficará para os justos, e os inocentes dividirão sua prata."
0,jó,27,18,"A casa que ele constrói é como casulo de traça, como cabana feita pela sentinela."
0,jó,27,19,"Rico ele se deita, mas nunca mais será! Quando abre os olhos, tudo se foi."
0,jó,27,20,Pavores vêm sobre ele como uma enchente; de noite a tempestade o leva de roldão.
0,jó,27,21,"O vento oriental o leva, e ele desaparece; arranca-o do seu lugar."
0,jó,27,22,"Atira-se contra ele sem piedade, enquanto ele foge às pressas do seu poder."
0,jó,27,23,Bate palmas contra ele e com assobios o expele do seu lugar.
0,jó,28,1,"""Existem minas de prata e locais onde se refina ouro."
0,jó,28,2,"O ferro é extraído da terra, e do minério se funde o cobre."
0,jó,28,3,"O homem dá fim à escuridão; e vasculha os recônditos mais remotos em busca de minério, nas mais escuras trevas."
0,jó,28,4,"Longe das moradias ele cava um poço, em local esquecido pelos pés dos homens; longe de todos, ele se pendura e balança."
0,jó,28,5,"A terra, da qual vem o alimento, é revolvida embaixo como que pelo fogo;"
0,jó,28,6,"das suas rochas saem safiras, e seu pó contém pepitas de ouro."
0,jó,28,7,"Nenhuma ave de rapina conhece aquele caminho oculto, e os olhos de nenhum falcão o viram."
0,jó,28,8,"Os animais altivos não põem os pés nele, e nenhum leão ronda por ali."
0,jó,28,9,As mãos dos homens atacam a pederneira e transtornam as raízes das montanhas.
0,jó,28,10,"Fazem túneis através da rocha, e os seus olhos enxergam todos os tesouros dali."
0,jó,28,11,Eles vasculham as nascentes dos rios e trazem à luz coisas ocultas.
0,jó,28,12,"""Onde, porém, se poderá achar a sabedoria? Onde habita o entendimento?"
0,jó,28,13,O homem não percebe o valor da sabedoria; ela não se encontra na terra dos viventes.
0,jó,28,14,O abismo diz: ‘Em mim não está’; o mar diz: ‘Não está comigo’.
0,jó,28,15,"Não pode ser comprada, mesmo com o ouro mais puro, nem se pode pesar o seu preço em prata."
0,jó,28,16,"Não pode ser comprada nem com o ouro puro de Ofir, nem com o precioso ônix ou com safiras."
0,jó,28,17,"O ouro e o cristal não se comparam com ela, e é impossível tê-la em troca de jóias de ouro."
0,jó,28,18,O coral e o jaspe nem merecem menção; o preço da sabedoria ultrapassa o dos rubis.
0,jó,28,19,O topázio da Etiópia não se compara com ela; não se compra a sabedoria nem com ouro puro!
0,jó,28,20,"""De onde vem, então, a sabedoria? Onde habita o entendimento?"
0,jó,28,21,"Escondida está dos olhos de toda criatura viva, até das aves dos céus."
0,jó,28,22,A Destruição e a Morte dizem: ‘Aos nossos ouvidos só chegou um leve rumor dela’.
0,jó,28,23,"Deus conhece o caminho; só ele sabe onde ela habita,"
0,jó,28,24,pois ele enxerga os confins da terra e vê tudo o que há debaixo dos céus.
0,jó,28,25,"Quando ele determinou a força do vento e estabeleceu a medida exata para as águas,"
0,jó,28,26,"quando fez um decreto para a chuva e o caminho para a tempestade trovejante,"
0,jó,28,27,ele olhou para a sabedoria e a avaliou; confirmou-a e a pôs à prova.
0,jó,28,28,"Disse então ao homem: ‘No temor do Senhor está a sabedoria, e evitar o mal é ter entendimento’ ""."
0,jó,29,1,Jó prosseguiu sua fala:
0,jó,29,2,"""Como tenho saudade dos meses que se passaram, dos dias em que Deus cuidava de mim,"
0,jó,29,3,quando a sua lâmpada brilhava sobre a minha cabeça e por sua luz eu caminhava em meio às trevas!
0,jó,29,4,"Como tenho saudade dos dias do meu vigor, quando a amizade de Deus abençoava a minha casa,"
0,jó,29,5,"quando o Todo-poderoso ainda estava comigo e meus filhos estavam ao meu redor,"
0,jó,29,6,quando as minhas veredas se embebiam em nata e a rocha me despejava torrentes de azeite.
0,jó,29,7,"""Quando eu ia à porta da cidade e tomava assento na praça pública;"
0,jó,29,8,"quando, ao me verem, os jovens saíam do caminho, e os idosos ficavam de pé;"
0,jó,29,9,os líderes se abstinham de falar e com a mão cobriam a boca.
0,jó,29,10,"As vozes dos nobres silenciavam, e suas línguas colavam-se ao céu da boca."
0,jó,29,11,"Todos os que me ouviam falavam bem de mim, e quem me via me elogiava,"
0,jó,29,12,"pois eu socorria o pobre que clamava por ajuda, e o órfão que não tinha quem o ajudasse."
0,jó,29,13,"O que estava à beira da morte me abençoava, e eu fazia regozijar-se o coração da viúva."
0,jó,29,14,A retidão era a minha roupa; a justiça era o meu manto e o meu turbante.
0,jó,29,15,Eu era os olhos do cego e os pés do aleijado.
0,jó,29,16,"Eu era o pai dos necessitados, e me interessava pela defesa de desconhecidos."
0,jó,29,17,Eu quebrava as presas dos ímpios e dos seus dentes arrancava as suas vítimas.
0,jó,29,18,"""Eu pensava: ‘Morrerei em casa, e os meus dias serão numerosos como os grãos de areia."
0,jó,29,19,"Minhas raízes chegarão até as águas, e o orvalho passará a noite nos meus ramos."
0,jó,29,20,"Minha glória se renovará em mim, e novo será o meu arco em minha mão’."
0,jó,29,21,"""Os homens me escutavam em ansiosa expectativa, aguardando em silêncio o meu conselho."
0,jó,29,22,"Depois que eu falava, eles nada diziam; minhas palavras caíam suavemente em seus ouvidos."
0,jó,29,23,"Esperavam por mim como quem espera por uma chuvarada, e bebiam minhas palavras como quem bebe a chuva da primavera."
0,jó,29,24,"Quando eu lhes sorria, mal acreditavam; a luz do meu rosto lhes era preciosa."
0,jó,29,25,"Era eu que escolhia o caminho para eles, e me assentava como seu líder; instalava-me como um rei no meio das suas tropas; eu era como um consolador dos que choram."
0,jó,30,1,"""Mas agora eles zombam de mim, homens mais jovens que eu, homens cujos pais eu teria rejeitado, não lhes permitindo sequer estar com os cães de guarda do rebanho."
0,jó,30,2,"De que me serviria a força de suas mãos, já que desapareceu o seu vigor?"
0,jó,30,3,"Desfigurados de tanta necessidade e fome, perambulavam pela terra ressequida, em sombrios e devastados desertos."
0,jó,30,4,"Nos campos de mato rasteiro colhiam ervas, e a raiz da giesta era a sua comida."
0,jó,30,5,"Da companhia dos amigos foram expulsos aos gritos, como se fossem ladrões."
0,jó,30,6,"Foram forçados a morar nos leitos secos dos rios, entre as rochas e nos buracos da terra."
0,jó,30,7,Rugiam entre os arbustos e se encolhiam sob a vegetação.
0,jó,30,8,"Prole desprezível e sem nome, foram expulsos da terra."
0,jó,30,9,"""E agora os filhos deles zombam de mim com suas canções; tornei-me um provérbio entre eles."
0,jó,30,10,Eles me detestam e se mantêm à distância; não hesitam em cuspir em meu rosto.
0,jó,30,11,"Agora que Deus afrouxou a corda do meu arco e me afligiu, eles ficam sem freios na minha presença."
0,jó,30,12,"À direita os embrutecidos me atacam; preparam armadilhas para os meus pés, e constroem rampas de cerco contra mim."
0,jó,30,13,"Destroem o meu caminho; conseguem destruir-me, sem a ajuda de ninguém."
0,jó,30,14,Avançam como através de uma grande brecha; arrojam-se entre as ruínas.
0,jó,30,15,"Pavores apoderam-se de mim; a minha dignidade é levada como pelo vento, a minha segurança se desfaz como nuvem."
0,jó,30,16,"""E agora esvai-se a minha vida; estou preso a dias de sofrimento."
0,jó,30,17,A noite penetra os meus ossos; minhas dores me corroem sem cessar.
0,jó,30,18,Em seu grande poder Deus é como a minha roupa; ele me envolve como a gola da minha veste.
0,jó,30,19,"Lança-me na lama, e sou reduzido a pó e cinza."
0,jó,30,20,"""Clamo a ti, ó Deus, mas não respondes; fico de pé, mas apenas olhas para mim."
0,jó,30,21,Contra mim te voltas com dureza e me atacas com a força de tua mão.
0,jó,30,22,"Tu me apanhas e me levas contra o vento, e me jogas de um lado a outro na tempestade."
0,jó,30,23,"Sei que me farás descer até a morte, ao lugar destinado a todos os viventes."
0,jó,30,24,"""A verdade é que ninguém dá a mão ao homem arruinado, quando este, em sua aflição, grita por socorro."
0,jó,30,25,Não é certo que chorei por causa dos que passavam dificuldade? E que a minha alma entristeceu-se por causa dos pobres?
0,jó,30,26,"Mesmo assim, quando eu esperava o bem, veio o mal; quando eu procurava luz, vieram trevas."
0,jó,30,27,Nunca pára a agitação dentro de mim; dias de sofrimento me confrontam.
0,jó,30,28,"Perambulo escurecido, mas não pelo sol; levanto-me na assembléia e clamo por ajuda."
0,jó,30,29,"Tornei-me irmão dos chacais, companheiro das corujas."
0,jó,30,30,Minha pele escurece e cai; meu corpo queima de febre.
0,jó,30,31,"Minha harpa está afinada para cantos fúnebres, e minha flauta para o som de pranto."
0,jó,31,1,"""Fiz acordo com os meus olhos de não olhar com cobiça para as moças."
0,jó,31,2,"Pois qual é a porção que o homem recebe de Deus, lá de cima? Qual a sua herança do Todo-poderoso, que habita nas alturas?"
0,jó,31,3,"Não é ruína para os ímpios, desgraça para os que fazem o mal?"
0,jó,31,4,"Não vê ele os meus caminhos, e não considera cada um de meus passos?"
0,jó,31,5,"""Se me conduzi com falsidade, ou se meus pés se apressaram a enganar,"
0,jó,31,6,"Deus me pese em balança justa, e saberá que não tenho culpa;"
0,jó,31,7,"se meus passos desviaram-se do caminho, se o meu coração foi conduzido por meus olhos, ou se minhas mãos foram contaminadas,"
0,jó,31,8,"que outros comam o que semeei, e que as minhas plantações sejam arrancadas pelas raízes."
0,jó,31,9,"""Se o meu coração foi seduzido por mulher, ou se fiquei à espreita junto à porta do meu próximo,"
0,jó,31,10,"que a minha esposa moa cereal de outro homem, e que outros durmam com ela."
0,jó,31,11,"Pois fazê-lo seria vergonhoso, crime merecedor de julgamento."
0,jó,31,12,Isso é um fogo que consome até a Destruição; teria extirpado a minha colheita.
0,jó,31,13,"""Se neguei justiça aos meus servos e servas, quando reclamaram contra mim,"
0,jó,31,14,que farei quando Deus me confrontar? Que responderei quando chamado a prestar contas?
0,jó,31,15,Aquele que me fez no ventre materno não fez também a eles? Não foi ele quem formou a mim e a eles No interior de nossas mães?
0,jó,31,16,"""Se não atendi aos desejos do pobre, ou se fatiguei os olhos da viúva,"
0,jó,31,17,"se comi meu pão sozinho, sem compartilhá-lo com o órfão,"
0,jó,31,18,"sendo que desde a minha juventude o criei como se fosse seu pai, e desde o nascimento guiei a viúva;"
0,jó,31,19,"se vi alguém morrendo por falta de roupa, ou um necessitado sem cobertor,"
0,jó,31,20,"e o seu coração não me abençoou porque o aqueci com a lã de minhas ovelhas,"
0,jó,31,21,"se levantei a mão contra o órfão, ciente da minha influência no tribunal,"
0,jó,31,22,"que o meu braço descaia do ombro, e se quebre nas juntas."
0,jó,31,23,"Pois eu tinha medo que Deus me destruísse, e, temendo o seu esplendor, não podia fazer tais coisas."
0,jó,31,24,"""Se pus no ouro a minha confiança e disse ao ouro puro: Você é a minha garantia,"
0,jó,31,25,"se me regozijei por ter grande riqueza, pela fortuna que as minhas mãos obtiveram,"
0,jó,31,26,"se contemplei o sol em seu fulgor e a lua a mover-se esplêndida,"
0,jó,31,27,"e em segredo o meu coração foi seduzido e a minha mão lhes ofereceu beijos de veneração,"
0,jó,31,28,"esses também seriam pecados merecedores de condenação, pois eu teria sido infiel a Deus, que está nas alturas."
0,jó,31,29,"""Se a desgraça do meu inimigo me alegrou, ou se os problemas que teve me deram prazer;"
0,jó,31,30,"eu, que nunca deixei minha boca pecar, lançando maldição sobre ele;"
0,jó,31,31,"se os que moram em minha casa nunca tivessem dito: ‘Quem não recebeu de Jó um pedaço de carne? ’,"
0,jó,31,32,"sendo que nenhum estrangeiro teve que passar a noite na rua, pois a minha porta sempre esteve aberta para o viajante;"
0,jó,31,33,"se escondi o meu pecado, como outros fazem, acobertando no coração a minha culpa,"
0,jó,31,34,com tanto medo da multidão e do desprezo dos familiares que me calei e não saí de casa...
0,jó,31,35,"( ""Ah, se alguém me ouvisse! Agora assino a minha defesa. Que o Todo-poderoso me responda; que o meu acusador faça a acusação por escrito."
0,jó,31,36,Eu bem que a levaria nos ombros e a usaria como coroa.
0,jó,31,37,Eu lhe falaria sobre todos os meus passos; como um príncipe eu me aproximaria dele. )
0,jó,31,38,"""Se a minha terra se queixar de mim e todos os seus sulcos chorarem,"
0,jó,31,39,"se consumi os seus produtos sem nada pagar, ou se causei desânimo aos seus ocupantes,"
0,jó,31,40,"que me venham espinhos em lugar de trigo e ervas daninhas em lugar de cevada"". Aqui terminam as palavras de Jó."
0,jó,32,1,"Então esses três homens pararam de responder a Jó, pois este se julgava justo."
0,jó,32,2,"Mas Eliú, filho de Baraquel, de Buz, da família de Rão, indignou-se muito contra Jó, porque este se justificava a si mesmo diante de Deus."
0,jó,32,3,"Também se indignou contra os três amigos, pois não encontraram meios de refutar a Jó, e mesmo assim o tinham condenado."
0,jó,32,4,"Eliú tinha ficado esperando para falar a Jó, porque eles eram mais velhos que ele."
0,jó,32,5,"Mas, quando viu que os três não tinham mais nada a dizer, indignou-se."
0,jó,32,6,"Então Eliú, filho de Baraquel, de Buz, falou: ""Eu sou jovem, vocês têm idade. Por isso tive receio e não ousei dizer-lhes o que sei."
0,jó,32,7,"Os que têm idade é que devem falar, pensava eu, os anos avançados é que devem ensinar sabedoria."
0,jó,32,8,"Mas é o espírito dentro do homem que lhe dá entendimento, o sopro do Todo-poderoso."
0,jó,32,9,"Não são só os mais velhos, os sábios, não são só os de idade que entendem o que é certo."
0,jó,32,10,"""Por isso digo: Escutem-me; também vou dizer o que sei."
0,jó,32,11,"Enquanto vocês estavam falando, esperei; fiquei ouvindo os seus arrazoados; enquanto vocês estavam procurando palavras,"
0,jó,32,12,dei-lhes total atenção. Mas não é que nenhum de vocês demonstrou que Jó está errado? Nenhum de vocês respondeu aos seus argumentos.
0,jó,32,13,"Não digam: ‘Encontramos a sabedoria; que Deus o refute, não o homem’."
0,jó,32,14,"Só que não foi contra mim que Jó dirigiu as suas palavras, e não vou responder a ele com os argumentos de vocês."
0,jó,32,15,"""Vejam eles estão consternados e não têm mais o que dizer; as palavras lhes fugiram."
0,jó,32,16,"Devo aguardar, agora que estão calados e sem resposta?"
0,jó,32,17,"Também vou dar a minha opinião, também vou dizer o que sei,"
0,jó,32,18,"pois não me faltam palavras, e dentro de mim o espírito me impulsiona."
0,jó,32,19,"Por dentro estou como vinho arrolhado, como vasilhas de couro novas prestes a romper."
0,jó,32,20,Tenho que falar. Isso me aliviará. Tenho que abrir os lábios e responder.
0,jó,32,21,"Não serei parcial com ninguém, e a ninguém bajularei,"
0,jó,32,22,"porque não sou bom em bajular; se fosse, o meu Criador em breve me levaria."
0,jó,33,1,"""Mas agora, Jó, escute as minhas palavras; preste atenção a tudo o que vou dizer."
0,jó,33,2,Estou prestes a abrir a boca; minhas palavras estão na ponta da língua.
0,jó,33,3,Minhas palavras procedem de um coração íntegro; meus lábios falam com sinceridade o que eu sei.
0,jó,33,4,O Espírito de Deus me fez; o sopro do Todo-poderoso me dá vida.
0,jó,33,5,"Responda-me, então, se puder; prepare-se para enfrentar-me."
0,jó,33,6,Sou igual a você diante de Deus; eu também fui feito do barro.
0,jó,33,7,"Por isso não lhe devo inspirar temor, e a minha mão não há de ser pesada sobre você."
0,jó,33,8,"""Mas você disse ao meu alcance, eu ouvi bem as palavras:"
0,jó,33,9,‘Estou limpo e sem pecado; estou puro e sem culpa.
0,jó,33,10,"Contudo, Deus procurou em mim motivos para inimizade; ele me considera seu inimigo."
0,jó,33,11,Ele acorrenta os meus pés; vigia de perto todos os meus caminhos. ’
0,jó,33,12,"""Mas eu lhe digo que você não está certo, porquanto Deus é maior do que o homem."
0,jó,33,13,Por que você se queixa a ele de que não responde às palavras dos homens?
0,jó,33,14,"Pois a verdade é que Deus fala, ora de um modo, ora de outro, mesmo que o homem não o perceba."
0,jó,33,15,"Em sonho ou em visão durante a noite, quando o sono profundo cai sobre os homens e eles dormem em suas camas,"
0,jó,33,16,ele pode falar aos ouvidos deles e aterrorizá-los com advertências
0,jó,33,17,"para previnir o homem das suas más ações e livrá-lo do orgulho,"
0,jó,33,18,"para preservar da cova a sua alma, e a sua vida da espada."
0,jó,33,19,"Ou o homem pode ser castigado no leito de dor, com os seus ossos em constante agonia,"
0,jó,33,20,levando-o a achar a comida repulsiva e a detestar na alma sua refeição preferida.
0,jó,33,21,"Já não se vê sua carne, e seus ossos, que não se viam, agora aparecem."
0,jó,33,22,"Sua alma aproxima-se da cova, e sua vida, dos mensageiros da morte."
0,jó,33,23,"""Havendo, porém, um anjo ao seu lado, como mediador dentre mil, que diga ao homem o que é certo a seu respeito,"
0,jó,33,24,"para ser-lhe favorável e dizer: ‘Poupa-o de descer à cova; encontrei resgate para ele’,"
0,jó,33,25,então sua carne se renova voltando a ser como de criança; ele se rejuvenece.
0,jó,33,26,"Ele ora a Deus e recebe o seu favor; vê o rosto de Deus e dá gritos de alegria, e Deus lhe restitui a condição de justo."
0,jó,33,27,"Depois ele vem aos homens e diz: ‘Pequei e torci o que era certo, mas ele não me deu o que eu merecia."
0,jó,33,28,"Ele resgatou a minha alma, impedindo-a de descer à cova, e viverei para desfrutar a luz’."
0,jó,33,29,"""Deus faz dessas coisas ao homem, duas ou três vezes,"
0,jó,33,30,"para recuperar sua alma da cova, a fim de que refulja sobre ele a luz da vida."
0,jó,33,31,"""Preste atenção, Jó, e escute-me; fique em silêncio, e falarei."
0,jó,33,32,"Se você tem algo para dizer, responda-me; fale logo, pois quero que você seja absolvido."
0,jó,33,33,"Se não tem nada a dizer, ouça-me, fique em silêncio, e eu lhe ensinarei a sabedoria""."
0,jó,34,1,Disse então Eliú:
0,jó,34,2,"""Ouçam as minhas palavras, vocês que são sábios; escutem-me, vocês que têm conhecimento."
0,jó,34,3,Pois o ouvido prova as palavras como a língua prova o alimento.
0,jó,34,4,Tratemos de discernir juntos o que é certo e de aprender o que é bom.
0,jó,34,5,"""Jó afirma: ‘Sou inocente, mas Deus me nega justiça."
0,jó,34,6,"Apesar de eu estar certo, sou considerado mentiroso; apesar de estar sem culpa, sua flecha me causa ferida incurável’."
0,jó,34,7,"Que homem existe como Jó, que bebe zombaria como água?"
0,jó,34,8,"Ele é companheiro dos que fazem o mal, e anda com os ímpios."
0,jó,34,9,Pois diz: ‘Não dá lucro agradar a Deus’.
0,jó,34,10,"""Por isso escutem-me, vocês que têm conhecimento. Longe de Deus esteja o fazer o mal, e do Todo-poderoso o praticar a iniqüidade."
0,jó,34,11,"Ele retribui ao homem conforme o que este fez, e lhe dá o que a sua conduta merece."
0,jó,34,12,"Não se pode nem pensar que Deus faça o mal, que o Todo-poderoso perverta a justiça."
0,jó,34,13,Quem o nomeou para governar a terra? Quem o encarregou de cuidar do mundo inteiro?
0,jó,34,14,"Se fosse intenção dele, e de fato retirasse o seu espírito e o seu sopro,"
0,jó,34,15,"a humanidade pereceria toda de uma vez, e o homem voltaria ao pó."
0,jó,34,16,"""Portanto, se você tem entendimento, ouça-me, escute o que lhe digo."
0,jó,34,17,Acaso quem odeia a justiça poderá governar? Será que você condenará aquele que é justo e poderoso?
0,jó,34,18,"Não é ele que diz aos reis: ‘Vocês nada valem’, e aos nobres: ‘Vocês são ímpios’?"
0,jó,34,19,"Não é verdade que ele não mostra parcialidade a favor dos príncipes, e não favorece o rico em detrimento do pobre, uma vez que todos são obra de suas mãos?"
0,jó,34,20,"Morrem num momento, em plena noite; cambaleiam e passam. Os poderosos são retirados sem a intervenção de mãos humanas."
0,jó,34,21,"""Pois Deus vê o caminho dos homens; ele enxerga cada um dos seus passos."
0,jó,34,22,"Não há sombra densa o bastante, onde os que fazem o mal possam esconder-se."
0,jó,34,23,"Deus não precisa de maior tempo para examinar os homens, e levá-los à sua presença para julgamento."
0,jó,34,24,"Sem depender de investigações, ele destrói os poderosos e coloca outros em seu lugar."
0,jó,34,25,"Visto que ele repara nos atos que eles praticam, derruba-os, e eles são esmagados."
0,jó,34,26,"Pela impiedade deles, ele os castiga onde todos podem vê-los."
0,jó,34,27,Isso porque deixaram de segui-lo e não deram atenção aos caminhos por ele traçados.
0,jó,34,28,"Fizeram chegar a ele o grito do pobre, e ele ouviu o clamor do necessitado."
0,jó,34,29,"Mas, se ele permanecer calado, quem poderá condená-lo? Se esconder o rosto, quem poderá vê-lo? No entanto, ele domina igualmente sobre homens e nações,"
0,jó,34,30,para evitar que o ímpio governe e prepare armadilhas para o povo.
0,jó,34,31,"""Suponhamos que um homem diga a Deus: ‘Sou culpado, mas não vou mais pecar."
0,jó,34,32,"Mostra-me o que não estou vendo; se agi mal, não tornarei a fazê-lo’."
0,jó,34,33,"Quanto a você, deveria Deus recompensá-lo quando você nega a sua culpa? É você que tem que decidir, não eu; conte-me, pois, o que você sabe."
0,jó,34,34,"""Os homens de bom senso, os sábios que me ouvem, me declaram:"
0,jó,34,35,‘Jó não sabe o que diz; não há discernimento em suas palavras’.
0,jó,34,36,"Ah, se Jó sofresse a mais dura prova, por sua resposta de ímpio!"
0,jó,34,37,"Ao seu pecado ele acrescenta a revolta; com desprezo bate palmas entre nós e multiplica suas palavras contra Deus""."
0,jó,35,1,Eliú prosseguiu:
0,jó,35,2,"""Você acha que isso é justo? Pois você diz: ‘Serei absolvido por Deus’."
0,jó,35,3,"Contudo, você lhe pergunta: ‘Que vantagem tenho eu, e o que ganho, se não pecar? ’"
0,jó,35,4,"""Desejo responder-lhe, a você e aos seus amigos que estão com você."
0,jó,35,5,"Olhe para os céus e veja; mire as nuvens, tão elevadas."
0,jó,35,6,"Se você pecar, em que isso o afetará? Se os seus pecados forem muitos, que é que isso lhe fará?"
0,jó,35,7,"Se você for justo, o que lhe dará? Ou o que ele receberá de sua mão?"
0,jó,35,8,"A sua impiedade só afeta aos homens, seus semelhantes, e a sua justiça, aos filhos dos homens."
0,jó,35,9,"""Os homens se lamentam sob fardos de opressão; imploram que os libertem do braço dos poderosos."
0,jó,35,10,"Mas não há quem pergunte: ‘Onde está Deus, o meu Criador, que de noite faz surgirem cânticos,"
0,jó,35,11,que nos ensina mais que aos animais da terra e nos faz mais sábios que as aves dos céus? ’
0,jó,35,12,"Quando clamam, ele não responde por causa da arrogância dos ímpios."
0,jó,35,13,"Aliás, Deus não escuta a vã súplica que fazem; o Todo-poderoso não lhe dá atenção."
0,jó,35,14,"Pois muito menos escutará quando você disser que não o vê, que a sua causa está diante dele e que você tem que esperar por ele."
0,jó,35,15,"Mais que isso, que a sua ira jamais castiga e que ele não dá a mínima atenção à iniqüidade."
0,jó,35,16,"Assim é que Jó abre a sua boca para dizer palavras vãs; em sua ignorância ele multiplica palavras""."
0,jó,36,1,Disse mais Eliú:
0,jó,36,2,"""Peço-lhe que seja um pouco mais paciente comigo, e lhe mostrarei que se pode dizer mais verdades em defesa de Deus."
0,jó,36,3,Vem de longe o meu conhecimento; atribuirei justiça ao meu Criador.
0,jó,36,4,Não tenha dúvida de que as minhas palavras não são falsas; quem está com você é a perfeição no conhecimento.
0,jó,36,5,"""Deus é poderoso, mas não despreza os homens; é poderoso e firme em seu propósito."
0,jó,36,6,"Não poupa a vida dos ímpios, mas garante os direitos dos aflitos."
0,jó,36,7,Não tira os seus olhos do justo; ele o coloca nos tronos com os reis e o exalta para sempre.
0,jó,36,8,"Mas, se os homens forem acorrentados, presos firmemente com as cordas da aflição,"
0,jó,36,9,"e lhes dirá o que fizeram, que pecaram com arrogância."
0,jó,36,10,Ele os fará ouvir a correção e lhes ordenará que se arrependam do mal que praticaram.
0,jó,36,11,"Se lhe obedecerem e o servirem, serão prósperos até o fim dos seus dias e terão contentamento nos anos que lhes restam."
0,jó,36,12,"Mas, se não obedecerem, perecerão à espada e morrerão na ignorância."
0,jó,36,13,"""Os que têm coração ímpio guardam ressentimento; mesmo quando ele os agrilhoa eles não clamam por socorro."
0,jó,36,14,Morrem em plena juventude entre os prostitutos dos santuários.
0,jó,36,15,Mas aos que sofrem ele os livra em meio ao sofrimento; em sua aflição ele lhes fala.
0,jó,36,16,"""Ele está atraindo você para longe das mandíbulas da aflição, para um lugar amplo e livre, para o conforto da mesa farta e seleta que você terá."
0,jó,36,17,"Mas agora, farto sobre você é o julgamento que cabe aos ímpios; o julgamento e a justiça o pegaram."
0,jó,36,18,"Cuidado! Que ninguém o seduza com riquezas; não se deixe desviar por suborno, por maior que este seja."
